sqft_living,bathrooms,bedrooms,floors,yr_built,price
3831,2.75,5.0,2.0,1959,542500.0
1240,1.75,2.0,1.5,1906,362750.0
2520,2.75,4.0,2.0,1999,234975.0
2420,2.25,4.0,2.0,1973,672500.0
1250,1.75,4.0,1.0,1959,391400.0
1410,1.0,3.0,1.0,1951,198995.0
990,1.0,3.0,1.0,1968,278900.0
1000,1.0,3.0,1.0,1991,171758.333333
2000,1.75,3.0,1.0,1968,325187.5
1120,1.0,2.0,1.0,1944,190368.75
3370,3.25,5.0,2.0,2001,375000.0
2210,2.75,3.0,2.0,2008,216000.0
1150,2.5,3.0,3.0,2007,360500.0
2150,2.5,4.0,2.0,1997,677099.565217
4230,2.75,4.0,2.0,1985,405125.0
1570,1.75,3.0,1.0,1956,289987.5
1630,2.5,3.0,1.0,1978,264270.0
2770,2.5,4.0,2.0,1989,602761.0
1750,1.0,3.0,1.0,1956,251555.555556
1090,1.5,3.0,1.0,1967,214750.0
930,1.0,2.0,1.0,1924,258125.0
2540,2.5,4.0,2.0,1987,677099.565217
690,1.0,1.0,1.0,1928,167500.0
2370,3.0,4.0,1.5,1916,471500.0
840,1.0,2.0,1.0,1924,464600.0
1830,2.25,4.0,2.0,1991,132250.0
1370,2.25,3.0,3.0,2005,433111.111111
2520,2.75,5.0,1.0,1960,542500.0
2590,2.5,4.0,2.0,1991,368112.5
1820,2.5,4.0,2.0,1987,673476.818182
1530,2.5,3.0,1.5,1928,558653.846154
1050,1.0,2.0,1.5,1964,168333.333333
1954,2.5,4.0,2.0,2005,268971.875
1530,1.75,2.0,1.0,1916,318000.0
1660,2.0,4.0,1.5,1922,550607.142857
1490,1.75,3.0,2.0,2008,584000.0
2470,3.0,3.0,2.0,1977,245000.0
870,1.0,2.0,1.0,1942,287919.782609
2110,2.25,4.0,2.0,1972,672500.0
1990,1.75,2.0,1.0,1952,454790.0
1560,1.0,3.0,1.0,1948,282508.888889
1740,1.5,3.0,1.5,1920,473200.0
1290,1.0,2.0,1.0,1906,406062.5
1700,2.0,4.0,1.0,1955,282766.666667
1880,1.75,3.0,1.0,1984,486445.833333
1890,1.0,3.0,1.5,1901,486895.0
1620,2.25,3.0,3.0,2009,430277.777778
770,1.0,2.0,1.0,1948,229629.5
1040,1.0,3.0,1.0,1958,182805.0
2620,2.5,4.0,2.0,1991,380680.555556
1880,1.75,3.0,1.0,1945,396166.666667
2530,2.5,4.0,2.0,1993,252980.0
2538,2.5,3.0,2.0,2013,289373.307692
1610,2.5,3.0,2.0,1994,210614.285714
1510,1.75,3.0,1.0,1954,308166.666667
1460,2.5,3.0,2.0,1983,534333.333333
3010,2.5,3.0,2.0,2009,416904.166667
2090,2.0,4.0,1.0,1974,203400.0
1490,2.5,3.0,2.0,1990,220600.0
